,bb12-d2.0-a20-50,bb12-d2.0-a20-100,bb12-d2.0-a20-150,bb12-d2.0-a40-50,bb12-d2.0-a40-100,bb12-d2.0-a40-150,bb12-d3.0-a20-50,bb12-d3.0-a20-100,bb12-d3.0-a20-150,bb12-d3.0-a40-50,bb12-d3.0-a40-100,bb12-d3.0-a40-150,bb12-d4.0-a20-50,bb12-d4.0-a20-100,bb12-d4.0-a20-150,bb12-d4.0-a40-50,bb12-d4.0-a40-100,bb12-d4.0-a40-150,bb20-d2.0-a20-50,bb20-d2.0-a20-100,bb20-d2.0-a20-150,bb20-d2.0-a40-50,bb20-d2.0-a40-100,bb20-d2.0-a40-150,bb20-d3.0-a20-50,bb20-d3.0-a20-100,bb20-d3.0-a20-150,bb20-d3.0-a40-50,bb20-d3.0-a40-100,bb20-d3.0-a40-150,bb20-d4.0-a20-50,bb20-d4.0-a20-100,bb20-d4.0-a20-150,bb20-d4.0-a40-50,bb20-d4.0-a40-100,bb20-d4.0-a40-150,bb35-d2.0-a20-50,bb35-d2.0-a20-100,bb35-d2.0-a20-150,bb35-d2.0-a40-50,bb35-d2.0-a40-100,bb35-d2.0-a40-150,bb35-d3.0-a20-50,bb35-d3.0-a20-100,bb35-d3.0-a20-150,bb35-d3.0-a40-50,bb35-d3.0-a40-100,bb35-d3.0-a40-150,bb35-d4.0-a20-50,bb35-d4.0-a20-100,bb35-d4.0-a20-150,bb35-d4.0-a40-50,bb35-d4.0-a40-100,bb35-d4.0-a40-150,rsi9-t15-a0.5-50,rsi9-t15-a0.5-100,rsi9-t15-a0.5-150,rsi9-t15-a0.1-50,rsi9-t15-a0.1-100,rsi9-t15-a0.1-150,rsi9-t20-a0.5-50,rsi9-t20-a0.5-100,rsi9-t20-a0.5-150,rsi9-t20-a0.1-50,rsi9-t20-a0.1-100,rsi9-t20-a0.1-150,rsi9-t25-a0.5-50,rsi9-t25-a0.5-100,rsi9-t25-a0.5-150,rsi9-t25-a0.1-50,rsi9-t25-a0.1-100,rsi9-t25-a0.1-150,rsi9-t30-a0.5-50,rsi9-t30-a0.5-100,rsi9-t30-a0.5-150,rsi9-t30-a0.1-50,rsi9-t30-a0.1-100,rsi9-t30-a0.1-150,rsi14-t15-a0.5-50,rsi14-t15-a0.5-100,rsi14-t15-a0.5-150,rsi14-t15-a0.1-50,rsi14-t15-a0.1-100,rsi14-t15-a0.1-150,rsi14-t20-a0.5-50,rsi14-t20-a0.5-100,rsi14-t20-a0.5-150,rsi14-t20-a0.1-50,rsi14-t20-a0.1-100,rsi14-t20-a0.1-150,rsi14-t25-a0.5-50,rsi14-t25-a0.5-100,rsi14-t25-a0.5-150,rsi14-t25-a0.1-50,rsi14-t25-a0.1-100,rsi14-t25-a0.1-150,rsi14-t30-a0.5-50,rsi14-t30-a0.5-100,rsi14-t30-a0.5-150,rsi14-t30-a0.1-50,rsi14-t30-a0.1-100,rsi14-t30-a0.1-150,rsi22-t15-a0.5-50,rsi22-t15-a0.5-100,rsi22-t15-a0.5-150,rsi22-t15-a0.1-50,rsi22-t15-a0.1-100,rsi22-t15-a0.1-150,rsi22-t20-a0.5-50,rsi22-t20-a0.5-100,rsi22-t20-a0.5-150,rsi22-t20-a0.1-50,rsi22-t20-a0.1-100,rsi22-t20-a0.1-150,rsi22-t25-a0.5-50,rsi22-t25-a0.5-100,rsi22-t25-a0.5-150,rsi22-t25-a0.1-50,rsi22-t25-a0.1-100,rsi22-t25-a0.1-150,rsi22-t30-a0.5-50,rsi22-t30-a0.5-100,rsi22-t30-a0.5-150,rsi22-t30-a0.1-50,rsi22-t30-a0.1-100,rsi22-t30-a0.1-150,ema10+ema20-t0-50,ema10+ema20-t0-100,ema10+ema20-t0-150,ema10+ema20-t0-200,ema10+sma20-t0-50,ema10+sma20-t0-100,ema10+sma20-t0-150,ema10+sma20-t0-200,ema10+ema30-t0-50,ema10+ema30-t0-100,ema10+ema30-t0-150,ema10+ema30-t0-200,ema10+sma30-t0-50,ema10+sma30-t0-100,ema10+sma30-t0-150,ema10+sma30-t0-200,ema10+ema45-t0-50,ema10+ema45-t0-100,ema10+ema45-t0-150,ema10+ema45-t0-200,ema10+sma45-t0-50,ema10+sma45-t0-100,ema10+sma45-t0-150,ema10+sma45-t0-200,sma10+ema20-t0-50,sma10+ema20-t0-100,sma10+ema20-t0-150,sma10+ema20-t0-200,sma10+sma20-t0-50,sma10+sma20-t0-100,sma10+sma20-t0-150,sma10+sma20-t0-200,sma10+ema30-t0-50,sma10+ema30-t0-100,sma10+ema30-t0-150,sma10+ema30-t0-200,sma10+sma30-t0-50,sma10+sma30-t0-100,sma10+sma30-t0-150,sma10+sma30-t0-200,sma10+ema45-t0-50,sma10+ema45-t0-100,sma10+ema45-t0-150,sma10+ema45-t0-200,sma10+sma45-t0-50,sma10+sma45-t0-100,sma10+sma45-t0-150,sma10+sma45-t0-200,ema20+ema30-t0-50,ema20+ema30-t0-100,ema20+ema30-t0-150,ema20+ema30-t0-200,ema20+sma30-t0-50,ema20+sma30-t0-100,ema20+sma30-t0-150,ema20+sma30-t0-200,ema20+ema40-t0-50,ema20+ema40-t0-100,ema20+ema40-t0-150,ema20+ema40-t0-200,ema20+sma40-t0-50,ema20+sma40-t0-100,ema20+sma40-t0-150,ema20+sma40-t0-200,ema20+ema55-t0-50,ema20+ema55-t0-100,ema20+ema55-t0-150,ema20+ema55-t0-200,ema20+sma55-t0-50,ema20+sma55-t0-100,ema20+sma55-t0-150,ema20+sma55-t0-200,sma20+ema30-t0-50,sma20+ema30-t0-100,sma20+ema30-t0-150,sma20+ema30-t0-200,sma20+sma30-t0-50,sma20+sma30-t0-100,sma20+sma30-t0-150,sma20+sma30-t0-200,sma20+ema40-t0-50,sma20+ema40-t0-100,sma20+ema40-t0-150,sma20+ema40-t0-200,sma20+sma40-t0-50,sma20+sma40-t0-100,sma20+sma40-t0-150,sma20+sma40-t0-200,sma20+ema55-t0-50,sma20+ema55-t0-100,sma20+ema55-t0-150,sma20+ema55-t0-200,sma20+sma55-t0-50,sma20+sma55-t0-100,sma20+sma55-t0-150,sma20+sma55-t0-200,ema30+ema40-t0-50,ema30+ema40-t0-100,ema30+ema40-t0-150,ema30+ema40-t0-200,ema30+sma40-t0-50,ema30+sma40-t0-100,ema30+sma40-t0-150,ema30+sma40-t0-200,ema30+ema50-t0-50,ema30+ema50-t0-100,ema30+ema50-t0-150,ema30+ema50-t0-200,ema30+sma50-t0-50,ema30+sma50-t0-100,ema30+sma50-t0-150,ema30+sma50-t0-200,ema30+ema65-t0-50,ema30+ema65-t0-100,ema30+ema65-t0-150,ema30+ema65-t0-200,ema30+sma65-t0-50,ema30+sma65-t0-100,ema30+sma65-t0-150,ema30+sma65-t0-200,sma30+ema40-t0-50,sma30+ema40-t0-100,sma30+ema40-t0-150,sma30+ema40-t0-200,sma30+sma40-t0-50,sma30+sma40-t0-100,sma30+sma40-t0-150,sma30+sma40-t0-200,sma30+ema50-t0-50,sma30+ema50-t0-100,sma30+ema50-t0-150,sma30+ema50-t0-200,sma30+sma50-t0-50,sma30+sma50-t0-100,sma30+sma50-t0-150,sma30+sma50-t0-200,sma30+ema65-t0-50,sma30+ema65-t0-100,sma30+ema65-t0-150,sma30+ema65-t0-200,sma30+sma65-t0-50,sma30+sma65-t0-100,sma30+sma65-t0-150,sma30+sma65-t0-200,ema40+ema50-t0-50,ema40+ema50-t0-100,ema40+ema50-t0-150,ema40+ema50-t0-200,ema40+sma50-t0-50,ema40+sma50-t0-100,ema40+sma50-t0-150,ema40+sma50-t0-200,ema40+ema60-t0-50,ema40+ema60-t0-100,ema40+ema60-t0-150,ema40+ema60-t0-200,ema40+sma60-t0-50,ema40+sma60-t0-100,ema40+sma60-t0-150,ema40+sma60-t0-200,ema40+ema75-t0-50,ema40+ema75-t0-100,ema40+ema75-t0-150,ema40+ema75-t0-200,ema40+sma75-t0-50,ema40+sma75-t0-100,ema40+sma75-t0-150,ema40+sma75-t0-200,sma40+ema50-t0-50,sma40+ema50-t0-100,sma40+ema50-t0-150,sma40+ema50-t0-200,sma40+sma50-t0-50,sma40+sma50-t0-100,sma40+sma50-t0-150,sma40+sma50-t0-200,sma40+ema60-t0-50,sma40+ema60-t0-100,sma40+ema60-t0-150,sma40+ema60-t0-200,sma40+sma60-t0-50,sma40+sma60-t0-100,sma40+sma60-t0-150,sma40+sma60-t0-200,sma40+ema75-t0-50,sma40+ema75-t0-100,sma40+ema75-t0-150,sma40+ema75-t0-200,sma40+sma75-t0-50,sma40+sma75-t0-100,sma40+sma75-t0-150,sma40+sma75-t0-200,ema10+ema20-t0.015-50,ema10+ema20-t0.015-100,ema10+ema20-t0.015-150,ema10+ema20-t0.015-200,ema10+sma20-t0.015-50,ema10+sma20-t0.015-100,ema10+sma20-t0.015-150,ema10+sma20-t0.015-200,ema10+ema30-t0.015-50,ema10+ema30-t0.015-100,ema10+ema30-t0.015-150,ema10+ema30-t0.015-200,ema10+sma30-t0.015-50,ema10+sma30-t0.015-100,ema10+sma30-t0.015-150,ema10+sma30-t0.015-200,ema10+ema45-t0.015-50,ema10+ema45-t0.015-100,ema10+ema45-t0.015-150,ema10+ema45-t0.015-200,ema10+sma45-t0.015-50,ema10+sma45-t0.015-100,ema10+sma45-t0.015-150,ema10+sma45-t0.015-200,sma10+ema20-t0.015-50,sma10+ema20-t0.015-100,sma10+ema20-t0.015-150,sma10+ema20-t0.015-200,sma10+sma20-t0.015-50,sma10+sma20-t0.015-100,sma10+sma20-t0.015-150,sma10+sma20-t0.015-200,sma10+ema30-t0.015-50,sma10+ema30-t0.015-100,sma10+ema30-t0.015-150,sma10+ema30-t0.015-200,sma10+sma30-t0.015-50,sma10+sma30-t0.015-100,sma10+sma30-t0.015-150,sma10+sma30-t0.015-200,sma10+ema45-t0.015-50,sma10+ema45-t0.015-100,sma10+ema45-t0.015-150,sma10+ema45-t0.015-200,sma10+sma45-t0.015-50,sma10+sma45-t0.015-100,sma10+sma45-t0.015-150,sma10+sma45-t0.015-200,ema20+ema30-t0.015-50,ema20+ema30-t0.015-100,ema20+ema30-t0.015-150,ema20+ema30-t0.015-200,ema20+sma30-t0.015-50,ema20+sma30-t0.015-100,ema20+sma30-t0.015-150,ema20+sma30-t0.015-200,ema20+ema40-t0.015-50,ema20+ema40-t0.015-100,ema20+ema40-t0.015-150,ema20+ema40-t0.015-200,ema20+sma40-t0.015-50,ema20+sma40-t0.015-100,ema20+sma40-t0.015-150,ema20+sma40-t0.015-200,ema20+ema55-t0.015-50,ema20+ema55-t0.015-100,ema20+ema55-t0.015-150,ema20+ema55-t0.015-200,ema20+sma55-t0.015-50,ema20+sma55-t0.015-100,ema20+sma55-t0.015-150,ema20+sma55-t0.015-200,sma20+ema30-t0.015-50,sma20+ema30-t0.015-100,sma20+ema30-t0.015-150,sma20+ema30-t0.015-200,sma20+sma30-t0.015-50,sma20+sma30-t0.015-100,sma20+sma30-t0.015-150,sma20+sma30-t0.015-200,sma20+ema40-t0.015-50,sma20+ema40-t0.015-100,sma20+ema40-t0.015-150,sma20+ema40-t0.015-200,sma20+sma40-t0.015-50,sma20+sma40-t0.015-100,sma20+sma40-t0.015-150,sma20+sma40-t0.015-200,sma20+ema55-t0.015-50,sma20+ema55-t0.015-100,sma20+ema55-t0.015-150,sma20+ema55-t0.015-200,sma20+sma55-t0.015-50,sma20+sma55-t0.015-100,sma20+sma55-t0.015-150,sma20+sma55-t0.015-200,ema30+ema40-t0.015-50,ema30+ema40-t0.015-100,ema30+ema40-t0.015-150,ema30+ema40-t0.015-200,ema30+sma40-t0.015-50,ema30+sma40-t0.015-100,ema30+sma40-t0.015-150,ema30+sma40-t0.015-200,ema30+ema50-t0.015-50,ema30+ema50-t0.015-100,ema30+ema50-t0.015-150,ema30+ema50-t0.015-200,ema30+sma50-t0.015-50,ema30+sma50-t0.015-100,ema30+sma50-t0.015-150,ema30+sma50-t0.015-200,ema30+ema65-t0.015-50,ema30+ema65-t0.015-100,ema30+ema65-t0.015-150,ema30+ema65-t0.015-200,ema30+sma65-t0.015-50,ema30+sma65-t0.015-100,ema30+sma65-t0.015-150,ema30+sma65-t0.015-200,sma30+ema40-t0.015-50,sma30+ema40-t0.015-100,sma30+ema40-t0.015-150,sma30+ema40-t0.015-200,sma30+sma40-t0.015-50,sma30+sma40-t0.015-100,sma30+sma40-t0.015-150,sma30+sma40-t0.015-200,sma30+ema50-t0.015-50,sma30+ema50-t0.015-100,sma30+ema50-t0.015-150,sma30+ema50-t0.015-200,sma30+sma50-t0.015-50,sma30+sma50-t0.015-100,sma30+sma50-t0.015-150,sma30+sma50-t0.015-200,sma30+ema65-t0.015-50,sma30+ema65-t0.015-100,sma30+ema65-t0.015-150,sma30+ema65-t0.015-200,sma30+sma65-t0.015-50,sma30+sma65-t0.015-100,sma30+sma65-t0.015-150,sma30+sma65-t0.015-200,ema40+ema50-t0.015-50,ema40+ema50-t0.015-100,ema40+ema50-t0.015-150,ema40+ema50-t0.015-200,ema40+sma50-t0.015-50,ema40+sma50-t0.015-100,ema40+sma50-t0.015-150,ema40+sma50-t0.015-200,ema40+ema60-t0.015-50,ema40+ema60-t0.015-100,ema40+ema60-t0.015-150,ema40+ema60-t0.015-200,ema40+sma60-t0.015-50,ema40+sma60-t0.015-100,ema40+sma60-t0.015-150,ema40+sma60-t0.015-200,ema40+ema75-t0.015-50,ema40+ema75-t0.015-100,ema40+ema75-t0.015-150,ema40+ema75-t0.015-200,ema40+sma75-t0.015-50,ema40+sma75-t0.015-100,ema40+sma75-t0.015-150,ema40+sma75-t0.015-200,sma40+ema50-t0.015-50,sma40+ema50-t0.015-100,sma40+ema50-t0.015-150,sma40+ema50-t0.015-200,sma40+sma50-t0.015-50,sma40+sma50-t0.015-100,sma40+sma50-t0.015-150,sma40+sma50-t0.015-200,sma40+ema60-t0.015-50,sma40+ema60-t0.015-100,sma40+ema60-t0.015-150,sma40+ema60-t0.015-200,sma40+sma60-t0.015-50,sma40+sma60-t0.015-100,sma40+sma60-t0.015-150,sma40+sma60-t0.015-200,sma40+ema75-t0.015-50,sma40+ema75-t0.015-100,sma40+ema75-t0.015-150,sma40+ema75-t0.015-200,sma40+sma75-t0.015-50,sma40+sma75-t0.015-100,sma40+sma75-t0.015-150,sma40+sma75-t0.015-200,psar-i0.01-m0.03-20,psar-i0.01-m0.03-50,psar-i0.01-m0.03-100,psar-i0.01-m0.06-20,psar-i0.01-m0.06-50,psar-i0.01-m0.06-100,psar-i0.01-m0.1-20,psar-i0.01-m0.1-50,psar-i0.01-m0.1-100,psar-i0.02-m0.06-20,psar-i0.02-m0.06-50,psar-i0.02-m0.06-100,psar-i0.02-m0.12-20,psar-i0.02-m0.12-50,psar-i0.02-m0.12-100,psar-i0.02-m0.2-20,psar-i0.02-m0.2-50,psar-i0.02-m0.2-100,psar-i0.03-m0.09-20,psar-i0.03-m0.09-50,psar-i0.03-m0.09-100,psar-i0.03-m0.18-20,psar-i0.03-m0.18-50,psar-i0.03-m0.18-100,psar-i0.03-m0.3-20,psar-i0.03-m0.3-50,psar-i0.03-m0.3-100,macd-1-0.5,macd-1-1,macd-1-1.5,macd-2-0.5,macd-2-1,macd-2-1.5
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,-50,-100,-20,-50,-100,-20,-50,-100,-20,-50,-100,-20,-50,-100,-20,-50,-100,-20,-50,-100,-20,-50,-100,-20,-50,-100,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,0,0,0,0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,0,0,0,0,0,0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,20,50,100,0,0,0,0,0,0
